LH1,MO17,PHG35,PHG47,PHJ40,LH123HT,LH82,PH207,PHG39,PHG84,PHZ51,bin,mean
89.2332,61.9082,68.0402,73.3392,70.7462,87.7536,64.4772,26.5976,20.409,64.7042,90.6602,3_175,65.2608
57.422,19.126,53.084,58.453,68.524,55.018,64.951,59.483,17.194,66.414,58.081,3_176,52.5227272727273
93.385,92.1976,31.1749,31.108,83.5846,91.99,94.6156,99.2706,87.0226,96.5096,95.8695,3_177,81.5207272727273
0,1.263,0,0,0,0,0,1.263,1.263,1.263,1.263,3_178,0.574090909090909
3.4526,4.0746,1.684,2.202,1.7046,3.8736,2.2226,4.9166,4.0746,4.0746,3.5566,3_179,3.25785454545455
140.2643,156.0925,82.8006,101.7916,110.0938,133.4503,126.3188,149.1305,156.8055,157.9195,158.6705,3_180,133.939809090909
67.9879,75.4163,36.4136,29.3376,19.8225,61.9069,77.2683,43.1959,76.7073,80.8763,79.0373,3_181,58.9063545454545
58.4646,13.83,90.4774,58.0194,82.6727,52.5672,69.0835,29.5854,43.6801,13.83,12.179,3_182,47.6717545454545
35.4976,135.7248,75.7896,64.47,125.4476,30.905,89.96,0,92.254,134.2268,135.6978,3_183,83.6339272727273
26.8804,138.527,10.6782,56.4969,98.9605,41.4052,69.099,5.064,63.1113,113.723,139.795,3_184,69.4309545454545
0,84.0417,0,38.273,89.4587,57.8331,36.892,0,60.2511,86.6237,85.2787,3_185,48.9683636363636
57.1491,123.2892,57.4001,39.2492,122.7171,100.8735,50.0072,54.4381,13.964,128.5826,122.7216,3_186,79.1265181818182
67.3493,67.2463,66.9283,71.0063,68.8253,64.3353,8.635,72.6663,0,66.7163,66.5453,3_187,56.3867
62.3185,70.8625,38.47417,44.0324,70.5505,31.82507,43.32317,21.47207,0,70.9169,75.6505,3_188,48.1296163636364
27.647,105.4462,90.5202,61.6818,106.8362,83.9082,86.0192,88.3932,0,96.3532,100.3532,3_189,77.0144
153.72363,204.3996,72.435,169.7593,215.3106,118.9168,115.3698,68.609,77.0643,215.6316,211.4176,3_190,147.512475454545
19.191,92.272,80.798,29.1861,92.307,61.4833,63.4943,75.506,88.121,91.461,91.415,3_191,71.3849727272727
26.6918,36.6418,62.103,37.024,37.2458,36.784,30.607,57.345,37.9888,37.2458,37.6668,3_192,39.7585272727273
118.5221,166.55077,70.7279,124.95387,169.68177,96.56797,100.68397,65.3241,164.11517,174.36277,76.7181,3_193,120.746226363636
122.096,122.636,0,66.207,116.397,89.0968,97.5318,0,112.973,118.433,95.877,3_194,85.5679636363636
77.79677,85.63797,12.0636,61.6721,86.36397,107.2565,124.8725,13.9176,83.63997,88.52697,30.4146,3_195,70.1965954545455
24.782,76.726,112.9247,31.5336,80.392,44.7414,49.0874,97.0987,75.233,81.73,102.0227,3_196,70.5701363636364
0,24.1722,17.3702,7.948,24.1722,19.7102,18.5402,10.532,21.6422,22.8122,9.0992,3_197,15.9998727272727
0,43.2296,44.7606,35.455,50.3476,45.3166,58.3316,0.809,42.8036,46.2676,36.0186,3_198,36.6672545454545
12.3598,103.4661,76.2592,73.7103,102.4571,99.8717,98.5604,10.1498,96.0931,85.0643,54.9775,3_199,73.9063
71.6847,93.12,67.2479,74.8318,93.1211,81.3426,83.9408,100.6737,95.0497,0,88.0807,3_200,77.1902727272727
100.9008,62.2103,48.7209,55.3491,71.5703,98.5034,60.718,54.7829,18.2468,50.3649,49.392,3_201,60.9781272727273
120.2817,40.0527,61.5429,0.847,38.2407,97.4971,56.5202,28.264,0,41.4927,44.0147,3_202,48.0685181818182
120.10437,128.489,130.121,6.905,134.65,115.12337,114.882,125.026,0,143.72,140.209,3_203,105.384521818182
96.9059,72.7318,62.3418,58.2626,136.0283,91.5869,80.7642,113.7249,0,132.1659,133.1769,3_204,88.8808363636364
71.7842,0,3.781,64.7897,48.6053,67.9142,51.4531,70.5668,0,8.3141,48.4813,3_205,39.6081545454545
110.8028,0,24.484,85.3359,44.6379,89.3959,7.895,99.5258,0,29.851,42.1739,3_206,48.5547454545455
46.714,0,4.749,43.0411,44.261,40.4818,8.352,44.6539,0,3.169,42.9981,3_207,25.3109
83.205,33.542,60.346,54.0601,34.533,74.1346,62.5821,72.4926,0,54.2471,34.921,3_208,51.2785
69.2,94.0491,13.75,56.72,95.8691,62.895,35.131,52.392,0,95.1961,95.8311,3_209,61.0030363636364
56.8636,110.49377,0,63.46147,98.13177,53.3956,107.72677,0,0,50.869,114.94967,3_210,59.6265136363636
82.3135,74.1527,0,20.2056,81.2103,71.9689,74.6218,0,0,38.033,46.3964,3_211,44.4456545454545
52.4034,73.3263,0,39.2423,76.2063,46.3224,50.0134,0,0,30.3116,55.3594,3_212,38.4713727272727
31.1736,42.2082,0,11.2716,58.4832,32.3646,29.2666,0,0,42.7993,34.2206,3_213,25.6170636363636
0,100.67651,0,91.49587,105.36651,0,0,0,0,88.23194,9.6071,3_214,35.9434481818182
46.0791,19.7208,0,19.3493,22.6669,37.2663,43.6131,0,0,43.3018,40.5653,3_215,24.7784181818182
12.102,0,0,7.795,0,17.476,11.255,0,0,7.901,16.52,3_216,6.64081818181818
91.9881,80.8571,0,65.0821,84.7381,84.1611,87.7351,0,82.3079,97.1679,106.0881,3_217,70.9205
95.6622,101.5542,0,95.5552,102.2432,91.4512,89.4692,0,66.152,71.011,27.471,3_218,67.3244727272727
38.56,28.065,0,37.718,29.546,38.981,35.0309,0,0,23.2692,6.3532,3_219,21.5930272727273
1.907,26.8171,0,0,27.6171,1.907,1.907,0,0,8.472,2.328,3_220,6.45047272727273
1.571,3.851,0,0,3.851,1.571,1.571,0,0,0,0,3_221,1.12863636363636
20.7151,27.3545,0,0,32.2365,15.3871,18.7021,0,0,13.496,0,3_222,11.6264818181818
81.9699,88.3651,0,75.455,106.6581,75.2979,66.1311,0,0,78.3051,79.7131,3_223,59.2632090909091
34.9969,65.7619,0,66.1935,66.3529,36.9349,38.4399,0,0,37.4959,38.7159,3_224,34.9901636363636
37.827,68.9841,0,67.3801,71.6721,36.349,33.377,0,0,37.92,37.692,3_225,35.5637545454545
0.281,19.552,0,0.281,18.42,0.281,0.281,0,0,0.281,1.371,3_226,3.70436363636364
47.9296,22.326,0,54.9006,11.553,47.8356,47.9626,46.0096,0,0,44.3986,3_227,29.3559636363636
58.9265,49.9545,0,84.5097,51.4885,54.8955,64.9625,58.7635,0,0,73.2667,3_228,45.1606727272727
0,69.232,0,71.976,14.452,0,0,0,0,0,25.668,3_229,16.4843636363636
19.4996,46.9786,0,36.963,34.5606,15.5016,13.9436,19.4996,0,18.7676,38.7476,3_230,22.2238
48.1123,69.9665,0,69.8093,98.0144,29.0876,49.2792,50.1404,0,48.1232,52.1853,3_231,46.7925636363636
28.727,56.06,0,18.263,58.765,27.887,30.174,29.318,0,31.709,60.617,3_232,31.0472727272727
72.4871,34.27,0,30.787,25.558,43.4481,55.6271,67.9641,0,52.6961,56.162,3_233,39.9090454545455
85.8883,59.5811,0,72.1144,88.0103,61.7573,67.6293,74.6133,0,38.7474,44.2156,3_234,53.8688181818182
117.7025,108.2806,0,113.937,105.4464,119.127,81.9335,102.4038,0,125.2534,126.4848,3_235,90.9608181818182
97.0857,121.3314,0,88.1262,125.6345,87.5379,40.025,92.7758,0,121.0267,124.1318,3_236,81.6068181818182
38.0367,46.535,0,63.8769,87.4552,83.388,68.3779,33.1527,0,91.8543,55.3486,3_237,51.6386636363636
41.6611,1.23,0,23.1586,37.884,10.177,34.5826,40.2001,0,25.83,0.809,3_238,19.5938545454545
39.4361,13.747,0,30.499,20.794,15.418,30.365,28.5141,0,32.9851,9.851,3_239,20.1463
39.538,81.5967,0,84.7037,76.1972,30.8937,76.9677,39.1582,0,87.4968,38.3627,3_240,50.4467909090909
29.5424,94.7185,0,53.4679,70.1498,83.8786,62.6218,29.0462,0,103.3235,103.8216,3_241,57.3245727272727
55.0706,90.8409,0,29.3436,40.3565,100.8889,46.9776,53.0016,0,48.4717,114.6939,3_242,52.6950272727273
6.889,9.859,0,6.4941,9.859,5.903,6.9151,7.3361,0,6.4941,6.324,3_243,6.00667272727273
105.4364,68.6625,0,89.5092,87.804,72.5223,35.128,95.6959,0,87.951,94.1091,3_244,66.9834909090909
39.108,37.9192,0,28.914,34.957,32.1452,34.354,37.735,0,34.764,3.992,3_245,25.8080363636364
35.5282,48.1676,0,40.7232,24.6302,52.5224,60.7258,32.9412,0,59.5542,0,3_246,32.2538909090909
125.2815,118.2278,88.4817,123.9006,147.9278,113.67787,91.04777,111.8025,86.1047,104.8878,89.0267,3_247,109.124249090909
77.0547,59.6596,52.8119,49.9277,37.9992,49.9458,60.9128,80.1667,49.6415,57.2206,66.6828,3_248,58.3657545454545
25.743,24.731,16.577,14.337,0,16.577,16.4212,23.228,15.567,18.857,15.5792,3_249,17.0561272727273
55.7796,84.3172,74.2741,47.7092,77.9012,42.3392,45.7242,51.8606,79.5531,69.2202,79.7242,3_250,64.4002545454545
14.746,13.565,52.66,30.643,14.655,27.252,43.722,14.746,52.953,8.341,30.248,3_251,27.5937272727273
20.4134,18.1334,25.60107,13.744,14.8294,17.21927,24.35807,16.7734,26.05207,21.39747,22.02787,3_252,20.0499472727273
109.1253,97.0973,62.6596,64.3076,101.049,72.5742,67.5772,110.2216,63.0996,75.2134,91.3587,3_253,83.1166818181818
55.3734,68.3883,76.8946,62.5711,75.3407,72.0637,22.3116,49.3014,74.6523,42.431,76.8839,3_254,61.4738181818182
10.126,60.0274,30.7857,12.533,60.3034,8.956,25.9124,10.126,32.6407,19.0154,28.059,3_255,27.135
29.964,43.6076,5.3,29.8185,44.2136,14.956,31.5959,25.531,4.458,33.44931,16.1185,3_256,25.3647645454545
69.10767,54.0439,1.0009,51.56407,47.0269,77.9544,93.37807,67.14977,1.0009,100.20237,67.7521,3_257,57.2891863636364
64.2188,39.4434,105.3221,58.1519,39.4316,100.9661,54.3059,63.7978,94.5801,37.789,59.211,3_258,65.2016090909091
73.4692,69.025,63.695,71.556,69.741,45.0312,22.218,67.6802,54.417,35.653,33.831,3_259,55.1196909090909
77.0136,66.1161,37.5729,35.013,69.901,68.71,4.1396,71.665,35.5609,56.2497,13.42,3_260,48.6692545454545
47.189,33.3372,39.313,31.504,34.5982,27.805,27.109,44.228,40.004,39.721,20.335,3_261,35.0130363636364
107.004,100.221,104.494,72.5049,104.428,96.4659,64.1663,88.21,101.134,99.8694,31.752,3_262,88.2045
86.3888,96.03807,105.2707,55.3239,96.15807,57.7549,79.45977,50.5916,107.3437,82.37277,56.09617,3_263,79.3453136363636
52.7924,71.5091,77.7824,43.7644,79.9721,51.3827,45.7184,59.0117,70.5594,40.9614,35.0393,3_264,57.1357545454545
20.1116,9.541,28.076,29.5696,10.35,29.878,10.914,30.266,24.987,8.897,30.24,3_265,21.1663818181818
19.255,10.836,27.781,22.003,10.836,17.847,0,18.605,19.551,16.218,15.146,3_266,16.1889090909091
11.522,22.8229,25.82,27.865,23.9549,40.9969,21.7129,46.7749,24.92,42.8519,29.304,3_267,28.9586727272727
16.393,61.2559,0,41.618,60.1759,33.071,31.4409,33.956,0,15.622,18.802,3_268,28.3940636363636
149.5684,124.4117,50.8918,84.2401,146.1427,92.7941,79.1418,70.8101,7.756,92.0418,107.5198,3_269,91.3925727272727
107.5819,132.6928,14.414,53.5341,138.7078,113.5726,117.2716,91.0865,57.727,106.7919,124.5072,3_270,96.1715818181818
167.8902,38.8041,154.765,165.1584,33.1651,110.37383,109.53263,138.1722,80.984,115.5849,27.4591,3_271,103.808132727273
28.1501,21.7022,20.8663,21.2551,26.9773,20.6825,21.9625,24.0258,21.3981,17.4941,16.9651,3_272,21.9526454545455
1.17,6.85,20.258,3.173,23.863,1.17,1.17,21.948,3.173,29.458,0,3_273,10.203
1.366,16.302,23.999,0.667,26.197,23.5759,22.3749,27.818,0.421,18.775,0,3_274,14.6814363636364
22.309,49.5897,25.761,17.304,44.4581,24.1566,21.9166,8.639,15.189,20.664,22.3406,3_275,24.7570545454545
0,13.8955,0,14.305,0,0,0,0,0,14.168,17.087,4_0,5.40504545454545
0,72.56117,0,59.21286,0,41.63672,0,0,0,72.02009,67.3401,4_1,28.4337218181818
0,17.914,36.4864,24.4192,0,13.737,0,0,0,56.1386,61.8534,4_2,19.1407818181818
0,14.254,0,6.6289,0,13.345,0,0,0,11.066,11.066,4_3,5.12362727272727
0,56.746,13.408,49.348,0,51.875,0,0,0,41.142,25.574,4_4,21.6448181818182
0,2.207,3.21,4.109,0.884,2.463,0,0,0,2.574,0.884,4_5,1.48463636363636
0,65.21887,72.45146,40.94482,0,51.83511,0,0,0,46.2696,41.79322,4_6,28.9557345454545
0,12.9843,30.51384,16.395,0,11.1293,0,0,0,11.7033,20.405,4_7,9.37552181818182
0,38.972,36.454,32.173,0,14.671,0,0,0,17.325,16.974,4_8,14.2335454545455
0,37.4292,40.905,28.0548,0,52.5046,0,0,0,39.628,20.861,4_9,19.9438727272727
0,0,2.787,0,0,1.717,0,0,0,3.149,0.421,4_10,0.734
0,0,0,0,0,0,11.419,11.419,0,0,0,4_11,2.07618181818182
0,10.33,6.74,14.97,0,5.51,10.05,6.35,0,13.45,13.09,4_12,7.31727272727273
35.5964,19.18824,22.7884,44.26284,33.5684,24.5554,57.1216,37.132,26.9294,23.0708,23.6438,4_14,31.6233890909091
13.392,12.316,8.599,3.454,12.737,6.548,7.085,4.681,13.526,5.822,5.822,4_15,8.54381818181818
4.081,4.761,7.163,0,6.302,5.507,5.187,3.124,3.239,5.344,4.497,4_16,4.47318181818182
17.75,20.969,22.233,22.233,13.258,22.233,22.206,12.343,15.75,22.156,22.577,4_17,19.428
2.727,2.727,2.727,2.727,0,2.306,2.727,2.727,2.727,2.727,2.727,4_18,2.44081818181818
0,0,2.706,2.925,11.8102,2.706,11.7032,12.354,0,2.925,1.993,4_19,4.46567272727273
7.7611,3.9221,8.0242,6.165,4.8853,11.6471,2.7321,0.672,11.3701,12.2301,19.4161,4_21,8.07501818181818
8.543,8.338,9.398,10.107,4.215,4.587,6.383,4.745,7.443,16.008,16.008,4_22,8.70681818181818
5.611,4.764,6.032,6.458,3.19,2.421,4.764,0.421,6.032,4.209,4.209,4_23,4.37372727272727
15.471,14.343,13.539,14.381,15.471,12.725,14.343,0.421,14.381,10.717,10.717,4_24,12.4099090909091
16.46037,5.24237,14.60137,13.25637,12.951,5.829,18.837,11.25,13.8932,20.1742,20.4442,4_25,13.9035527272727
8.509,0,8.509,6.339,4.059,0,8.708,6.258,7.149,20.998,18.718,4_26,8.11336363636364
33.268,22.305,30.104,23.987,16.312,0,5.75,22.917,33.268,4.8279,4.8279,4_27,17.9606181818182
6.7965,7.6205,10.0085,0,3.8335,0,1.23,5.3405,5.73,0,0,4_28,3.68722727272727
26.898,20.886,12.688,0,13.372,0,3.022,20.639,28.284,23.983,23.141,4_29,15.7193636363636
30.3374,23.78557,30.419,0,29.29957,8.73757,24.335,8.925,29.971,24.338,26.443,4_30,21.5082827272727
4.607,0,2.989,0.842,2.413,2.568,0,1.15,2.147,2.876,2.455,4_31,2.00427272727273
40.858,22.85,38.722,27.5192,24.169,14.733,22.21,23.398,38.301,20.9806,17.6876,4_32,26.4934909090909
0,1.09,0,2.493,0.421,0.421,0,0,0,9.803,9.522,4_33,2.15909090909091
17.626,30.765,18.047,21.898,19.657,18.049,25.684,23.232,16.954,23.85,24.948,4_34,21.8827272727273
19.14,10.081,19.413,17.832,9.761,16.354,23.762,18.198,17.227,12.954,7.094,4_35,15.6196363636364
64.1516,19.262,64.0096,33.3852,42.5256,33.3852,7.1934,10.8664,64.4046,3.1938,3.1938,4_36,31.4155636363636
6.292,3.5893,5.353,5.557,3.141,5.557,0,4.796,4.713,0,0,4_37,3.5453
4.385,0,3.964,2.701,0,2.701,0,0,0.842,0,0,4_38,1.32663636363636
39.739,0,38.674,39.813,0,39.813,0,0,39.739,0,0,4_39,17.9798181818182
39.774,0,39.774,44.54,9.724,43.694,0,3.672,35.104,1.03,1.03,4_40,19.8492727272727
15.8431,7.677,15.5301,10.1641,12.3971,10.0161,6.9051,6.7311,12.4411,7.4064,7.9694,4_41,10.2800545454545
27.2892,0,23.7844,16.7245,12.9405,17.7745,0,0,23.0454,20.1817,16.8117,4_42,14.4138090909091
22.8766,0,0,24.539,23.8526,21.7756,0,0,0,24.5606,23.7516,4_43,12.8505454545455
40.5311,30.8876,41.7921,16.6332,39.7107,14.9302,29.7827,30.3907,38.5617,22.9223,22.0373,4_45,29.8345090909091
48.2716,42.338,48.4566,40.888,45.9996,41.557,38.332,38.362,46.0526,17.4286,16.2316,4_46,38.5379636363636
1.935,2.494,1.935,1.15,1.935,1.15,1.822,1.15,1.935,1.651,1.651,4_47,1.70981818181818
1.15,4.501,3.351,5.362,2.476,5.362,3.351,4.501,3.351,1.1,1.1,4_48,3.23681818181818
4.538,4.628,6.743,0,2.854,0,4.628,2.526,6.743,16.103,15.715,4_49,5.86163636363636
10.559,9.683,24.936,0,11.659,0,7.999,8.42,17.335,4.528,4.528,4_50,9.05881818181818
9.668,4.954,9.668,3.864,3.443,4.285,4.533,4.533,9.668,9.435,9.435,4_51,6.68054545454545
4.56,2.45,4.56,1.131,0,0.421,3.81,3.81,4.56,0.71,0.71,4_52,2.42927272727273
0,0.809,0,0,0,0,0,0,0,0,0,4_54,0.0735454545454546
0,3.09,0,0,0,0,3.09,4.358,0,2.999,2.999,4_55,1.50327272727273
107.4503,114.8875,90.5745,85.269,79.3387,74.0313,114.5905,112.8922,91.4405,130.1192,132.0615,4_56,102.968654545455
63.5183,47.794,89.5751,119.6389,19.8423,62.9596,43.83,40.655,84.5691,91.3316,84.2086,4_57,67.9929545454545
49.135,66.6756,74.407,41.9706,20.052,41.8098,60.7026,65.3676,71.976,48.525,47.321,4_58,53.4492909090909
38.9566,38.4966,43.3257,14.182,28.7913,34.7726,37.1906,37.6276,39.8537,29.0582,30.4982,4_59,33.8866454545455
30.95717,26.402,22.9471,18.657,33.702,14.18,24.074,23.322,20.156,42.6781,46.0011,4_60,27.5524063636364
12.1721,23.5171,1.05,8.622,25.8331,11.069,16.6001,20.8411,0,3.7821,3.3651,4_61,11.5319727272727
5.8934,16.347,0,6.3144,5.343,0.421,14.267,16.425,0,9.5334,8.1734,4_62,7.51978181818182
21.1456,11.0623,0,16.3016,17.2786,19.1666,11.0623,11.0623,0,19.5506,20.7206,4_63,13.3955
46.5154,37.3274,0,47.7477,49.0884,42.4348,39.8814,42.0029,0,25.6249,27.9049,4_64,32.5934363636364
6.4308,6.4308,0,0,3.054,6.7748,6.4308,6.4308,0,7.3436,6.9226,4_65,4.52892727272727
1.263,2.105,0,0.893,1.735,2.998,2.105,2.105,0,5.648,3.368,4_66,2.02
29.832,37.486,0,17.28,19.476,16.859,36.864,38.623,0,35.3924,36.1364,4_67,24.3589818181818
17.156,19.691,11.205,26.049,22.751,13.336,17.918,10.296,9.485,29.912,28.8,4_68,18.7817272727273
16.982,16.982,50.4616,13.2286,51.7606,14.761,15.622,13.413,45.5476,24.0941,24.0941,4_69,26.0860545454545
23.3468,20.8968,44.4529,27.9161,45.3193,25.4295,18.2408,25.3886,42.3619,25.2006,25.4306,4_70,29.4530818181818
11.7284,9.3784,32.94,15.123,7.885,17.942,11.7284,17.198,32.94,25.861,24.922,4_71,18.8769272727273
30.9792,26.7182,17.915,38.175,8.967,13.011,27.2072,37.584,18.768,14.611,14.19,4_72,22.5568727272727
30.6745,30.8435,50.8017,41.1256,62.1841,43.2317,31.0915,55.0216,51.2321,30.8665,29.7735,4_73,41.5314818181818
76.675,76.3424,74.72,45.1304,49.7104,6.564,71.4084,57.4578,72.762,9.111,9.111,4_74,49.9084
102.0232,104.3202,90.1296,75.8074,72.395,71.7114,101.6492,69.9794,91.1066,71.6028,78.9198,4_75,84.5131454545455
43.9342,43.8148,56.4756,39.1558,22.781,19.713,43.9012,31.0458,52.9987,54.397,55.5959,4_76,42.1648181818182
117.20097,114.82597,122.98947,31.3334,66.4673,56.5715,117.03697,84.4794,127.31877,95.24527,94.14927,4_77,93.4198445454545
29.1255,30.2949,28.4229,14.9312,14.7602,1.954,28.5057,12.8572,29.0949,22.0802,20.5702,4_78,21.1451727272727
42.8055,43.5045,3.9134,0,42.6955,32.2145,43.9255,21.4444,3.409,1.651,2.4424,4_79,21.6368818181818
9.286,8.155,0,0,6.315,7.904,8.155,0,0,0,0,4_80,3.61954545454545
16.0438,14.4528,0,0,14.8738,13.6438,15.5808,8.929,0,18.664,17.915,4_81,10.9184545454545
12.058,12.058,0,0,12.058,11.053,12.058,10.553,0,17.357,16.267,4_82,9.40563636363636
37.9277,29.7197,0,0,13.827,15.1812,34.9502,24.5482,0,31.3042,32.3567,4_83,19.9831727272727
3.52,2.38,0,0,2.38,1.23,2.38,0,0,2.38,3.61,4_84,1.62545454545455
5.194,5.194,0,0,11.182,10.155,5.194,9.458,0,5.194,4.773,4_85,5.12218181818182
49.6464,49.028,74.3092,35.032,35.128,28.8874,48.201,33.144,69.1532,67.6296,37.4012,4_86,47.96
52.4312,52.0412,49.2712,26.78174,13.413,14.012,53.9222,24.475,46.8922,40.972,20.02274,4_87,35.8394981818182
28.2841,28.2841,50.3391,65.91354,48.6903,24.2669,26.3971,61.83154,50.2461,35.03454,48.9641,4_88,42.5683109090909
329.56262,328.49132,281.14619,107.5697,266.9503,148.22397,317.2425,198.1803,278.26279,228.4317,269.11432,4_89,250.288700909091
148.5852,143.8209,111.9551,61.842,87.364,114.1036,143.9182,147.0732,111.0041,96.5671,93.9048,4_90,114.558018181818
80.7835,70.6985,45.1151,47.6984,29.1394,50.2251,71.0043,54.5433,47.4601,21.969,54.3123,4_91,52.0862727272727
316.60174,309.09204,292.2119,292.8868,296.5923,249.9693,305.71374,291.5474,294.6201,261.78892,316.66892,4_92,293.426650909091
71.3176,68.5853,62.5035,75.7671,77.7645,75.394,36.9663,67.5475,71.5373,13.6523,70.0506,4_93,62.826
67.7623,60.7533,83.4763,91.1232,33.0633,77.4407,35.0649,93.2744,41.119,0,90.8929,4_94,61.2700272727273
110.2505,95.9555,80.5725,81.7281,77.8506,80.5371,103.0155,71.3916,31.854,0,78.5716,4_95,73.7933636363636
59.5879,60.4433,112.5321,116.4015,82.7783,104.3957,58.0693,83.9881,73.6124,0,114.2713,4_96,78.7345363636364
121.8017,119.2904,78.451,79.1531,110.6477,7.8,117.1877,116.8384,44.2708,34.522,104.3241,4_97,84.9351727272727
352.78184,350.12414,167.71342,162.26802,228.80856,145.9296,330.92464,338.29514,148.5761,121.4479,186.69892,4_98,230.324389090909
47.8733,45.5503,73.888,50.8217,37.46,33.6684,42.424,27.442,17.19,72.0587,46.5343,4_99,44.9918818181818
96.89697,91.32647,118.12777,92.07197,0,0,92.98017,0,108.5313,90.59377,98.74997,4_100,71.7525809090909
98.3497,104.0187,53.0157,128.8547,9.531,0.0265,96.6537,0,40.1905,82.732,104.9507,4_101,65.3021090909091
14.465,14.964,21.685,14.077,18.294,9.723,10.813,0.421,14.527,14.581,11.234,4_102,13.1621818181818
0,2,9.354,2,0,0,2,0,8.512,7.775,2,4_103,3.05827272727273
3.187,3.187,4.752,5.173,0,1.03,3.187,3.187,5.173,5.173,3.187,4_104,3.38509090909091
29.396,30.716,2.932,2.932,29.448,26.887,24.836,25.395,2.932,2.932,29.869,4_105,18.9340909090909
37.6454,33.6484,39.349,34.5214,28.77,15.515,39.5914,33.7194,41.6594,39.8204,38.4594,4_106,34.7908363636364
93.1828,103.2858,139.2614,99.3854,58.8892,83.7146,93.3418,98.1994,133.9904,111.9757,87.4452,4_107,100.242881818182
313.9727,305.4243,356.8324,325.2905,244.3729,150.5718,295.9109,292.9883,341.8794,311.1532,151.7117,4_108,280.918918181818
221.4615,225.3625,266.2475,164.4281,126.93577,202.9513,217.8353,194.7528,258.9212,214.2456,167.775,4_109,205.53787
95.7388,113.1471,215.9108,150.0873,183.4724,126.126,92.7668,108.8948,205.3683,115.302,0,4_110,127.892209090909
1028.49584,899.66181,1045.68851,926.12037,604.51638,742.4775,974.41714,656.87867,1079.35021,893.49637,644.1421,4_111,863.204081818182
397.4071,287.8907,205.52542,317.4039,269.98252,311.2709,379.7472,300.1361,211.76942,327.0808,256.6011,4_112,296.801378181818
51.3273,132.1574,149.992,67.2755,127.8357,77.6378,42.7353,93.5368,147.1229,48.6683,79.5301,4_113,92.5290090909091
53.05672,51.2617,56.46312,44.2359,51.3347,32.91102,54.82372,31.5936,64.55836,57.32672,36.27972,4_114,48.5313890909091
99.426,17.318,89.9671,96.9291,9.014,55.0604,88.0751,74.6041,92.5751,46.8444,85.2411,4_115,68.6413090909091
175.5439,163.51737,152.8167,214.3119,179.26437,203.88524,180.1985,158.34777,149.6511,226.4762,200.56224,4_116,182.234117272727
138.06082,159.1811,190.8811,129.6278,180.0537,153.9851,102.8758,124.1646,185.3251,190.48742,183.07942,4_117,157.974723636364
13.975,57.3287,42.7674,26.6133,3.263,39.3678,53.9823,51.1143,47.3318,88.461,91.867,4_118,46.9156
2.115,51.7865,3.4992,16.84,39.684,2.6522,0.847,1.694,3.4992,142.877,129.3343,4_119,35.8934909090909
9.872,45.0154,8.763,42.3808,82.07532,8.753,40.7384,44.5782,9.06,91.68252,88.52452,4_120,42.8584690909091
0,112.1971,0,64.69,89.0016,0,108.4311,79.3236,0,136.4336,128.5156,4_121,65.3266
0.613,27.8357,0,17.2913,11.0052,0,25.1785,1.637,0,26.3703,26.9263,4_122,12.4415727272727
0,34.231,0,55.587,58.252,0,34.048,35.916,0,90.9084,88.5024,4_123,36.1313454545455
0,55.205,0,29.648,44.249,0,60.122,44.058,0,86.493,79.404,4_124,36.289
0,54.17957,1.16,0,41.37457,0,51.5914,14.74857,0,39.65657,40.14457,4_125,22.07775
0,30.879,0,0,16.983,0,31.049,30.5981,0,62.9478,60.2438,4_126,21.1546090909091
0,40.3474,0,0,10.253,0,41.488,27.333,1.1,22.9164,20.6364,4_127,14.9158363636364
0,116.7011,0,0,36.0439,0,109.1131,94.1375,0,92.5958,92.5886,4_128,49.1981818181818
